order_id,order_date,product_id,product_category,price,discount_percent,quantity_sold,customer_region,payment_method,rating,review_count,discounted_price,total_revenue
38276,2022-11-17,9371,Sports,326.59,30,6,Middle East,Cash,4.8,262,228.61,1371.68
38277,2022-02-12,4396,Books,600.43,30,3,Europe,UPI,1.8,1968,420.3,1260.9
38278,2022-10-24,5677,Sports,668.16,10,5,North America,Cash,1.2,349,601.34,3006.72
38279,2022-06-07,6525,Beauty,993.35,10,1,Middle East,Debit Card,2.1,1440,894.02,894.02
38280,2022-02-26,8122,Home & Garden,500.77,15,7,Middle East,Credit Card,2.6,1917,425.65,2979.58
38281,2022-11-18,2642,Sports,226.87,20,6,Europe,Debit Card,3.0,847,181.5,1088.98
38282,2023-09-14,2294,Home & Garden,884.14,15,8,Europe,Debit Card,3.6,1952,751.52,6012.15
38283,2023-07-30,4536,Beauty,712.94,5,3,Middle East,Debit Card,2.9,1700,677.29,2031.88
38284,2023-11-07,8787,Sports,623.69,5,9,Europe,Cash,1.9,257,592.51,5332.55
38285,2023-01-30,9555,Electronics,866.21,10,3,Asia,Credit Card,3.5,1930,779.59,2338.77
38286,2023-05-28,3116,Sports,85.59,15,6,Europe,Debit Card,2.7,1975,72.75,436.51
38287,2023-01-03,3561,Beauty,460.25,15,5,North America,Debit Card,2.8,285,391.21,1956.06
38288,2023-11-15,7039,Beauty,890.26,15,4,Europe,PayPal,2.3,1426,756.72,3026.88
38289,2023-10-30,8400,Home & Garden,91.98,5,9,North America,Debit Card,3.7,340,87.38,786.43
38290,2023-03-07,8868,Beauty,577.58,5,3,Asia,Credit Card,3.0,1767,548.7,1646.1
38291,2023-09-02,7265,Sports,317.58,5,4,Europe,Wallet,3.2,1242,301.7,1206.8
38292,2023-04-02,3542,Books,570.36,0,2,Europe,UPI,3.1,1238,570.36,1140.72
38293,2023-04-17,7720,Beauty,105.03,20,3,Europe,Credit Card,2.6,1032,84.02,252.07
38294,2022-03-21,5020,Home & Garden,545.79,15,2,Middle East,Debit Card,2.6,920,463.92,927.84
38295,2022-11-10,1883,Books,516.74,30,8,North America,PayPal,4.3,1618,361.72,2893.74
38296,2022-07-14,2172,Sports,74.09,10,7,Middle East,UPI,3.1,1420,66.68,466.77
38297,2023-12-04,8038,Home & Garden,241.64,10,6,Asia,Wallet,3.8,1433,217.48,1304.86
38298,2022-08-09,6595,Books,142.87,0,8,Asia,UPI,1.1,714,142.87,1142.96
38299,2023-12-11,5674,Books,480.59,5,7,North America,Credit Card,2.3,302,456.56,3195.92
38300,2023-03-09,8738,Beauty,290.68,5,9,Middle East,Credit Card,4.0,1371,276.15,2485.31
38301,2022-01-25,9304,Home & Garden,523.05,25,9,Europe,Debit Card,2.2,1221,392.29,3530.59
38302,2023-06-02,7688,Sports,568.04,15,4,Asia,PayPal,3.8,857,482.83,1931.34
38303,2022-02-13,7542,Beauty,17.51,25,1,Europe,Cash,1.4,589,13.13,13.13
38304,2023-08-31,9983,Electronics,871.1,0,2,Europe,PayPal,1.2,1557,871.1,1742.2
38305,2022-02-08,2315,Fashion,155.91,5,3,Europe,Wallet,4.2,1349,148.11,444.34
38306,2022-04-22,4233,Books,843.79,5,7,Asia,PayPal,1.5,135,801.6,5611.2
38307,2022-02-15,1050,Sports,548.34,30,1,North America,PayPal,3.4,1395,383.84,383.84
38308,2022-03-22,1143,Books,236.35,30,8,Asia,Credit Card,2.1,706,165.44,1323.56
38309,2022-10-19,4687,Sports,782.73,10,1,Middle East,Cash,1.0,1976,704.46,704.46
38310,2023-03-04,6801,Beauty,649.02,10,4,Middle East,Cash,1.2,259,584.12,2336.47
38311,2022-04-09,6252,Fashion,656.86,5,6,Europe,Wallet,3.3,596,624.02,3744.1
38312,2022-02-21,6618,Fashion,317.7,20,2,Europe,UPI,2.4,1442,254.16,508.32
38313,2022-08-10,5485,Fashion,408.7,10,3,Middle East,UPI,3.4,1424,367.83,1103.49
38314,2023-09-07,8337,Fashion,540.69,20,3,Europe,Cash,4.9,1065,432.55,1297.66
38315,2022-06-02,9151,Books,376.45,30,6,North America,Debit Card,4.1,467,263.52,1581.09
38316,2023-05-13,9116,Sports,370.07,0,5,Middle East,PayPal,2.3,1377,370.07,1850.35
38317,2023-06-10,4730,Electronics,845.5,10,4,Europe,UPI,1.5,1675,760.95,3043.8
38318,2023-06-22,9940,Sports,963.59,10,3,Asia,Wallet,2.6,1983,867.23,2601.69
38319,2023-05-28,3944,Books,486.13,5,9,Middle East,Credit Card,2.1,436,461.82,4156.41
38320,2023-07-25,5803,Home & Garden,865.95,25,1,Europe,PayPal,1.5,129,649.46,649.46
38321,2022-04-11,2208,Beauty,801.58,30,6,Europe,UPI,3.3,1752,561.11,3366.64
38322,2023-07-05,4733,Electronics,492.93,15,6,North America,UPI,1.8,815,418.99,2513.94
38323,2023-09-01,1213,Electronics,665.46,25,5,Europe,Credit Card,4.7,1886,499.1,2495.48
38324,2022-08-01,7566,Home & Garden,74.76,0,2,North America,Wallet,4.4,1932,74.76,149.52
38325,2022-02-09,2818,Electronics,646.43,5,9,Europe,UPI,1.4,632,614.11,5526.98
38326,2022-10-15,4494,Books,251.37,15,5,Europe,Credit Card,3.1,1721,213.66,1068.32
38327,2023-02-05,1485,Fashion,938.28,15,4,North America,Debit Card,3.8,1578,797.54,3190.15
38328,2023-11-04,8544,Home & Garden,671.04,30,8,Asia,UPI,1.3,1008,469.73,3757.82
38329,2022-04-28,4015,Fashion,624.33,10,5,Asia,Cash,2.8,539,561.9,2809.48
38330,2023-01-31,4479,Fashion,906.35,5,8,Asia,Credit Card,4.2,207,861.03,6888.26
38331,2022-09-06,7929,Sports,749.51,20,3,Asia,UPI,1.2,1264,599.61,1798.82
38332,2023-07-23,7414,Fashion,424.4,15,3,Europe,Cash,3.3,1159,360.74,1082.22
38333,2023-06-20,6216,Electronics,789.7,20,9,Middle East,Debit Card,1.7,488,631.76,5685.84
38334,2022-04-27,5937,Fashion,931.57,25,9,North America,Debit Card,2.6,906,698.68,6288.1
38335,2023-02-22,4118,Home & Garden,944.16,25,2,Europe,Wallet,1.5,1128,708.12,1416.24
38336,2023-06-05,1663,Home & Garden,257.3,0,3,Middle East,Cash,2.4,120,257.3,771.9
38337,2023-04-30,2023,Electronics,553.23,15,1,Asia,Debit Card,3.8,271,470.25,470.25
38338,2023-12-26,7316,Electronics,796.81,5,9,North America,Wallet,4.2,1722,756.97,6812.73
38339,2023-07-03,5442,Sports,980.07,20,3,Middle East,Wallet,1.2,1230,784.06,2352.17
38340,2022-12-27,1236,Home & Garden,98.04,20,3,Europe,UPI,2.8,130,78.43,235.3
38341,2022-04-01,7686,Fashion,773.54,20,5,North America,Debit Card,1.3,1277,618.83,3094.16
38342,2023-06-25,4343,Beauty,456.85,10,3,North America,Credit Card,1.9,127,411.16,1233.5
38343,2023-12-03,7550,Fashion,844.04,25,3,Middle East,Cash,4.5,932,633.03,1899.09
38344,2022-12-28,3125,Beauty,753.5,30,9,North America,Debit Card,3.0,867,527.45,4747.05
38345,2023-03-07,8958,Home & Garden,456.35,30,7,North America,PayPal,2.7,601,319.44,2236.11
38346,2023-09-03,4217,Sports,927.22,10,1,North America,PayPal,4.4,1198,834.5,834.5
38347,2022-02-16,2955,Books,373.77,5,9,Europe,UPI,3.0,491,355.08,3195.73
38348,2022-12-25,7155,Sports,400.92,0,4,Middle East,Credit Card,3.3,1003,400.92,1603.68
38349,2023-10-05,8927,Sports,758.92,15,4,North America,Credit Card,2.2,956,645.08,2580.33
38350,2022-02-06,1228,Beauty,271.89,10,1,Middle East,Wallet,1.5,840,244.7,244.7
38351,2023-11-08,5938,Sports,776.57,15,5,North America,Credit Card,1.9,1844,660.08,3300.42
38352,2023-08-29,6060,Electronics,800.22,25,4,Asia,PayPal,3.1,1606,600.16,2400.66
38353,2023-01-26,7815,Sports,726.52,0,9,Middle East,Cash,4.6,534,726.52,6538.68
38354,2022-12-09,3886,Home & Garden,381.76,5,9,Middle East,Cash,1.0,317,362.67,3264.05
38355,2023-02-14,7874,Sports,475.13,30,7,Europe,Debit Card,3.1,158,332.59,2328.14
38356,2023-07-25,8605,Beauty,559.11,5,2,Middle East,Cash,3.1,1612,531.15,1062.31
38357,2023-07-04,3819,Home & Garden,136.9,25,7,North America,Cash,4.7,1091,102.68,718.73
38358,2022-06-14,3989,Sports,376.41,0,6,Asia,Cash,2.3,1146,376.41,2258.46
38359,2023-01-25,8138,Sports,171.74,5,2,Middle East,Debit Card,1.3,1812,163.15,326.31
38360,2023-05-06,2993,Home & Garden,283.75,5,5,North America,Debit Card,1.4,1280,269.56,1347.81
38361,2022-06-30,4045,Home & Garden,901.87,15,1,Middle East,Wallet,3.0,867,766.59,766.59
38362,2023-06-21,7193,Home & Garden,65.75,10,3,Asia,UPI,1.2,1698,59.18,177.52
38363,2022-02-05,4305,Fashion,558.37,10,1,Middle East,UPI,4.9,1010,502.53,502.53
38364,2022-01-13,2992,Home & Garden,440.79,15,7,Asia,Wallet,3.1,697,374.67,2622.7
38365,2023-05-06,4599,Electronics,672.39,0,6,Middle East,Cash,1.2,405,672.39,4034.34
38366,2022-06-09,4587,Electronics,963.03,15,6,North America,UPI,3.5,1789,818.58,4911.45
38367,2023-05-15,2305,Electronics,463.8,25,6,North America,Credit Card,1.3,1302,347.85,2087.1
38368,2022-06-10,7363,Sports,510.35,30,5,Asia,Cash,4.9,1887,357.24,1786.22
38369,2022-01-02,6467,Electronics,128.39,0,5,Asia,Wallet,1.2,282,128.39,641.95
38370,2023-10-16,5459,Fashion,912.18,25,3,Middle East,Wallet,2.4,1552,684.14,2052.4
38371,2023-07-22,6087,Books,394.76,30,4,Europe,Credit Card,4.9,334,276.33,1105.33
38372,2022-04-25,1919,Books,51.73,10,9,Asia,Debit Card,4.2,739,46.56,419.01
38373,2023-11-21,9233,Fashion,534.56,30,4,Asia,Wallet,1.5,828,374.19,1496.77
38374,2023-11-16,2282,Books,846.27,20,6,Asia,UPI,2.5,1467,677.02,4062.1
38375,2022-10-25,7109,Books,595.04,15,8,Middle East,Cash,2.9,1940,505.78,4046.27
38376,2023-04-04,3120,Beauty,602.64,30,6,Middle East,UPI,1.0,161,421.85,2531.09
38377,2022-06-08,5496,Sports,31.3,15,5,Europe,Cash,1.3,1215,26.6,133.02
38378,2023-10-10,4150,Beauty,970.87,30,1,North America,Wallet,3.1,919,679.61,679.61
38379,2022-07-17,6306,Beauty,411.79,0,1,North America,Debit Card,2.9,1351,411.79,411.79
38380,2023-04-15,2833,Fashion,150.45,20,4,North America,Wallet,3.6,723,120.36,481.44
38381,2022-08-04,8723,Books,148.86,30,8,North America,PayPal,1.2,1841,104.2,833.62
38382,2022-12-27,6878,Fashion,671.51,5,2,Europe,Credit Card,2.0,1247,637.93,1275.87
38383,2023-03-07,6009,Electronics,437.24,30,6,Middle East,Cash,3.3,669,306.07,1836.41
38384,2022-10-17,4862,Beauty,63.05,5,8,Middle East,Debit Card,2.7,152,59.9,479.18
38385,2022-01-19,1128,Books,95.33,5,6,North America,PayPal,4.9,1698,90.56,543.38
38386,2023-04-23,2345,Sports,432.03,25,2,Middle East,Wallet,3.9,1847,324.02,648.04
38387,2023-06-13,8369,Beauty,797.67,10,4,Middle East,Cash,4.9,1936,717.9,2871.61
38388,2022-08-17,8132,Books,151.04,30,8,Middle East,Credit Card,3.4,1885,105.73,845.82
38389,2023-12-31,5642,Electronics,122.73,30,4,Middle East,Cash,4.4,1038,85.91,343.64
38390,2022-01-30,4223,Fashion,477.16,30,7,Europe,Cash,1.9,1943,334.01,2338.08
38391,2023-07-01,4476,Books,529.22,25,1,North America,UPI,1.2,1382,396.92,396.92
38392,2022-08-16,6097,Books,518.16,15,9,Asia,Cash,3.5,968,440.44,3963.92
38393,2022-02-20,9447,Beauty,508.09,5,1,Europe,Debit Card,3.6,1519,482.69,482.69
38394,2023-02-14,6722,Books,890.94,15,9,North America,Cash,3.5,984,757.3,6815.69
38395,2023-09-11,5746,Electronics,398.47,5,5,Middle East,Wallet,3.1,525,378.55,1892.73
38396,2023-03-31,4411,Sports,43.22,25,4,Europe,Wallet,5.0,103,32.42,129.66
38397,2023-06-17,1075,Electronics,19.89,5,7,Europe,Wallet,1.6,1978,18.9,132.27
38398,2023-09-05,4611,Books,409.27,30,4,Asia,Wallet,1.9,1332,286.49,1145.96
38399,2023-08-22,9001,Sports,894.61,15,5,Middle East,Cash,3.8,1411,760.42,3802.09
38400,2023-10-06,9696,Electronics,714.56,5,8,Europe,Credit Card,3.5,407,678.83,5430.66
38401,2023-08-07,4392,Sports,574.55,0,1,North America,UPI,4.9,271,574.55,574.55
38402,2023-01-16,6111,Home & Garden,704.8,30,5,North America,Cash,4.4,1202,493.36,2466.8
38403,2022-04-16,7119,Beauty,175.68,0,4,Middle East,Debit Card,1.0,356,175.68,702.72
38404,2023-10-19,3394,Books,306.22,15,4,Europe,Credit Card,2.4,1185,260.29,1041.15
38405,2022-09-19,2416,Sports,792.9,0,2,Asia,Credit Card,3.7,1826,792.9,1585.8
38406,2022-12-21,8843,Fashion,20.61,20,9,Europe,PayPal,1.6,1368,16.49,148.39
38407,2022-10-18,9431,Beauty,311.6,15,4,Middle East,UPI,2.2,1072,264.86,1059.44
38408,2023-09-15,7053,Books,951.76,10,8,Europe,PayPal,2.2,878,856.58,6852.67
38409,2023-07-16,2777,Beauty,614.82,5,1,Asia,UPI,4.9,1935,584.08,584.08
38410,2022-07-29,7314,Fashion,734.15,5,1,Asia,PayPal,4.2,1876,697.44,697.44
38411,2023-02-26,6764,Books,401.73,15,8,North America,Wallet,1.3,485,341.47,2731.76
38412,2023-04-18,5158,Beauty,112.32,25,9,Europe,Debit Card,3.9,1125,84.24,758.16
38413,2022-03-23,5146,Beauty,685.47,5,2,North America,Debit Card,4.0,948,651.2,1302.39
38414,2022-09-24,3631,Sports,430.04,15,4,Europe,Cash,2.4,585,365.53,1462.14
38415,2023-02-01,6440,Sports,152.4,0,4,North America,Debit Card,4.4,642,152.4,609.6
38416,2023-05-08,4389,Beauty,897.6,5,8,Europe,Credit Card,1.5,1522,852.72,6821.76
38417,2022-09-27,1669,Sports,259.19,0,3,Asia,UPI,3.7,498,259.19,777.57
38418,2023-08-01,4561,Books,355.0,5,7,Middle East,Cash,4.2,207,337.25,2360.75
38419,2022-02-06,7233,Sports,217.02,20,5,Europe,Debit Card,3.7,797,173.62,868.08
38420,2023-03-22,6541,Books,398.05,10,1,North America,Wallet,1.5,850,358.24,358.24
38421,2023-01-24,8658,Books,615.13,30,4,Europe,Cash,2.3,873,430.59,1722.36
38422,2023-06-24,9807,Books,215.02,25,9,Asia,UPI,3.3,1763,161.27,1451.39
38423,2023-06-12,5658,Books,365.4,15,5,Asia,UPI,3.4,1725,310.59,1552.95
38424,2023-03-04,8421,Beauty,23.31,30,7,Europe,Cash,3.1,1335,16.32,114.22
38425,2023-04-06,8461,Electronics,167.88,15,3,Asia,PayPal,2.2,843,142.7,428.09
38426,2023-01-17,6630,Electronics,907.84,15,8,North America,PayPal,3.7,864,771.66,6173.31
38427,2022-03-12,6355,Books,638.99,0,7,Asia,Cash,4.0,1489,638.99,4472.93
38428,2023-07-29,9012,Electronics,509.09,30,3,Asia,Debit Card,4.0,1862,356.36,1069.09
38429,2022-12-12,5451,Books,519.67,5,5,Europe,Wallet,4.0,1622,493.69,2468.43
38430,2023-05-19,3664,Electronics,645.67,5,8,Middle East,Wallet,4.0,322,613.39,4907.09
38431,2022-04-14,5862,Home & Garden,218.5,0,4,North America,Credit Card,1.4,1059,218.5,874.0
38432,2022-03-28,9495,Fashion,43.68,15,4,Europe,Debit Card,1.0,294,37.13,148.51
38433,2023-03-12,2515,Sports,416.08,5,6,Europe,Debit Card,4.4,632,395.28,2371.66
38434,2022-11-08,1583,Electronics,910.03,5,7,Asia,Cash,3.5,1599,864.53,6051.7
38435,2022-12-29,9558,Books,515.57,10,3,North America,Cash,4.7,505,464.01,1392.04
38436,2023-03-18,9650,Sports,883.9,5,7,Europe,Credit Card,1.8,964,839.7,5877.94
38437,2022-02-16,1119,Sports,134.73,30,1,Middle East,UPI,3.3,646,94.31,94.31
38438,2022-12-26,4284,Beauty,280.75,20,7,North America,Cash,1.2,240,224.6,1572.2
38439,2023-11-16,8908,Beauty,643.83,20,3,Middle East,PayPal,3.4,1241,515.06,1545.19
38440,2023-09-15,4254,Electronics,33.23,10,7,Europe,UPI,1.0,1456,29.91,209.35
38441,2023-01-10,5459,Beauty,158.79,30,3,North America,PayPal,2.8,1288,111.15,333.46
38442,2023-02-16,6565,Books,119.21,15,6,Middle East,Wallet,4.7,1041,101.33,607.97
38443,2022-08-01,2968,Beauty,521.99,25,1,Asia,UPI,3.6,1388,391.49,391.49
38444,2022-11-07,3531,Fashion,882.7,15,7,Asia,Wallet,2.2,575,750.3,5252.06
38445,2022-09-12,7389,Electronics,13.16,0,4,Middle East,PayPal,4.3,237,13.16,52.64
38446,2022-04-02,2929,Sports,65.39,25,5,Middle East,PayPal,4.3,705,49.04,245.21
38447,2023-05-31,2943,Home & Garden,667.12,20,4,Middle East,PayPal,2.7,1276,533.7,2134.78
38448,2022-02-19,9955,Sports,374.79,25,7,North America,Credit Card,2.6,1052,281.09,1967.65
38449,2023-10-03,4296,Fashion,894.44,30,8,Asia,PayPal,4.8,481,626.11,5008.86
38450,2023-11-03,6276,Books,542.48,15,8,North America,PayPal,4.2,1255,461.11,3688.86
38451,2023-03-26,6725,Sports,69.03,0,7,North America,Wallet,1.8,204,69.03,483.21
38452,2022-08-03,1901,Fashion,16.85,20,3,Asia,Wallet,3.5,135,13.48,40.44
38453,2023-08-26,6965,Beauty,444.73,25,7,Asia,PayPal,4.3,1184,333.55,2334.83
38454,2022-05-31,4256,Electronics,403.16,0,5,Middle East,Debit Card,1.6,1860,403.16,2015.8
38455,2022-01-17,6506,Fashion,486.54,30,2,North America,PayPal,2.0,356,340.58,681.16
38456,2022-02-03,9933,Fashion,435.31,15,4,Asia,UPI,2.9,1781,370.01,1480.05
38457,2022-05-18,4553,Beauty,605.86,25,8,Asia,Credit Card,1.4,313,454.4,3635.16
38458,2022-12-24,8432,Books,901.76,25,7,North America,PayPal,4.6,1539,676.32,4734.24
38459,2023-06-26,2693,Home & Garden,758.46,20,4,Europe,UPI,4.9,1062,606.77,2427.07
38460,2022-12-21,7495,Home & Garden,533.89,10,8,Europe,Debit Card,1.3,1500,480.5,3844.01
38461,2023-03-15,3129,Beauty,532.21,25,4,North America,Wallet,4.8,692,399.16,1596.63
38462,2022-12-06,5011,Beauty,983.06,20,7,Europe,Credit Card,4.6,583,786.45,5505.14
38463,2022-08-08,4252,Sports,942.41,25,5,North America,Wallet,1.2,425,706.81,3534.04
38464,2022-09-03,2365,Home & Garden,165.62,15,2,Middle East,Wallet,4.5,531,140.78,281.55
38465,2023-04-26,9387,Fashion,639.98,15,2,North America,Debit Card,4.9,1494,543.98,1087.97
38466,2023-12-22,7203,Fashion,318.71,15,7,North America,Debit Card,1.6,701,270.9,1896.32
38467,2023-05-04,1150,Beauty,207.43,10,6,Middle East,Wallet,3.8,1908,186.69,1120.12
38468,2023-05-09,6180,Beauty,942.84,20,1,North America,PayPal,4.5,1448,754.27,754.27
38469,2022-09-05,5523,Fashion,95.1,10,9,Middle East,Cash,3.6,1481,85.59,770.31
38470,2022-01-19,8094,Fashion,37.02,0,9,Middle East,UPI,2.4,1802,37.02,333.18
38471,2023-11-25,1330,Fashion,475.82,0,7,Middle East,Cash,4.1,1300,475.82,3330.74
38472,2022-07-24,4324,Books,540.68,0,9,Asia,PayPal,4.3,1055,540.68,4866.12
38473,2022-04-12,1954,Beauty,116.11,30,9,North America,Credit Card,2.9,1164,81.28,731.49
38474,2023-01-23,8400,Beauty,947.76,20,8,Europe,Debit Card,1.7,1966,758.21,6065.66
38475,2023-05-23,5449,Sports,101.23,30,4,North America,PayPal,2.5,696,70.86,283.44
38476,2023-12-06,7360,Sports,724.47,5,2,Middle East,Cash,4.1,1340,688.25,1376.49
38477,2023-07-25,3044,Electronics,371.34,30,2,Asia,Cash,2.8,1492,259.94,519.88
38478,2023-05-08,6645,Fashion,270.3,30,9,Middle East,Wallet,3.6,1518,189.21,1702.89
38479,2022-04-21,7554,Fashion,218.95,15,9,Europe,Credit Card,1.9,154,186.11,1674.97
38480,2023-08-30,4599,Electronics,184.11,20,8,Asia,Cash,4.0,1032,147.29,1178.3
38481,2022-06-14,7874,Beauty,532.6,5,2,Asia,UPI,4.8,631,505.97,1011.94
38482,2023-03-02,8041,Fashion,54.31,5,3,North America,PayPal,1.2,635,51.59,154.78
38483,2022-04-21,6010,Sports,772.76,0,9,Europe,PayPal,1.0,334,772.76,6954.84
38484,2023-01-16,4990,Books,241.11,25,7,Europe,PayPal,2.2,307,180.83,1265.83
38485,2022-10-17,8848,Home & Garden,439.83,20,6,Middle East,Debit Card,2.4,1671,351.86,2111.18
38486,2023-07-15,6645,Beauty,89.44,5,9,Asia,Cash,1.2,679,84.97,764.71
38487,2023-05-08,2575,Books,475.09,30,3,Asia,PayPal,2.8,1198,332.56,997.69
38488,2023-11-21,6019,Books,630.36,5,2,North America,Wallet,1.7,833,598.84,1197.68
38489,2022-06-07,7723,Electronics,58.89,5,3,Asia,Credit Card,2.9,366,55.95,167.84
38490,2022-01-13,6754,Books,869.67,25,5,Asia,Cash,3.9,141,652.25,3261.26
38491,2022-04-16,3213,Fashion,305.61,20,7,Asia,UPI,1.7,488,244.49,1711.42
38492,2022-05-28,2226,Electronics,347.01,20,6,North America,PayPal,2.8,782,277.61,1665.65
38493,2022-09-26,9555,Sports,174.26,15,8,Europe,Wallet,3.8,1070,148.12,1184.97
38494,2023-11-12,2947,Books,884.97,5,3,Asia,PayPal,4.7,1711,840.72,2522.16
38495,2022-02-28,6544,Fashion,352.2,30,3,North America,Cash,4.4,1523,246.54,739.62
38496,2022-05-22,5753,Fashion,304.6,15,3,North America,Debit Card,1.0,817,258.91,776.73
38497,2023-01-19,4632,Sports,722.53,25,1,Asia,Credit Card,1.3,306,541.9,541.9
38498,2022-10-25,6588,Electronics,322.41,0,5,Asia,UPI,2.6,1824,322.41,1612.05
38499,2022-12-12,7658,Electronics,466.91,15,1,Middle East,Debit Card,3.1,1115,396.87,396.87
38500,2022-11-25,5827,Electronics,999.65,25,9,Middle East,Credit Card,1.4,1958,749.74,6747.64
38501,2022-01-25,7138,Sports,495.38,0,7,Europe,Wallet,1.2,945,495.38,3467.66
38502,2023-11-05,6979,Sports,468.59,5,8,Middle East,Wallet,3.2,1330,445.16,3561.28
38503,2022-03-01,6386,Sports,800.23,25,2,Middle East,Debit Card,3.0,1374,600.17,1200.34
38504,2022-12-17,6287,Electronics,52.22,25,1,North America,PayPal,2.0,1643,39.16,39.16
38505,2022-10-30,9887,Books,381.81,15,2,Asia,UPI,3.2,763,324.54,649.08
38506,2023-08-28,5617,Sports,703.53,0,8,Middle East,Wallet,4.8,330,703.53,5628.24
38507,2022-02-02,3384,Sports,913.31,25,8,Middle East,Cash,3.6,1061,684.98,5479.86
38508,2023-06-04,7796,Electronics,652.26,20,6,Middle East,Debit Card,1.6,196,521.81,3130.85
38509,2022-02-07,4605,Sports,534.58,25,7,North America,Wallet,3.6,1414,400.94,2806.55
38510,2023-11-13,8033,Books,466.56,10,9,Asia,Cash,4.6,201,419.9,3779.14
38511,2023-08-01,7747,Electronics,484.09,20,2,Asia,PayPal,3.1,446,387.27,774.54
38512,2023-08-24,9844,Sports,476.6,25,6,Europe,UPI,2.5,644,357.45,2144.7
38513,2023-07-18,8936,Sports,939.83,5,4,North America,Debit Card,3.7,1282,892.84,3571.35
38514,2022-08-02,1758,Beauty,812.02,15,5,Asia,Credit Card,3.9,1055,690.22,3451.08
38515,2023-08-05,2279,Beauty,331.12,0,9,North America,UPI,2.3,1788,331.12,2980.08
38516,2023-05-23,1441,Fashion,70.02,5,1,North America,Wallet,2.0,397,66.52,66.52
38517,2023-02-16,7228,Fashion,687.02,25,8,Asia,Debit Card,1.6,1098,515.26,4122.12
38518,2023-10-09,8716,Sports,731.7,25,7,Europe,Credit Card,4.8,1940,548.78,3841.43
38519,2023-04-15,5193,Beauty,774.38,15,4,Europe,Cash,3.6,304,658.22,2632.89
38520,2022-08-31,4970,Fashion,240.58,5,2,Middle East,UPI,2.7,663,228.55,457.1
38521,2023-06-17,2526,Electronics,640.33,30,4,Asia,Debit Card,3.8,1766,448.23,1792.92
38522,2023-06-07,1190,Beauty,642.84,25,6,Middle East,PayPal,4.6,664,482.13,2892.78
38523,2023-05-05,2873,Books,119.84,25,9,Asia,Cash,2.4,223,89.88,808.92
38524,2022-05-19,8958,Books,776.03,10,3,Middle East,Wallet,2.0,1953,698.43,2095.28
38525,2022-11-14,8368,Books,596.15,15,3,North America,UPI,4.8,711,506.73,1520.18
38526,2023-01-22,8489,Books,502.64,5,9,Europe,Credit Card,1.2,1541,477.51,4297.57
38527,2022-04-10,8868,Beauty,49.32,10,3,Europe,Wallet,2.3,1854,44.39,133.16
38528,2023-02-06,9449,Electronics,463.8,5,2,Europe,Wallet,1.4,1377,440.61,881.22
38529,2022-08-08,9346,Books,852.19,20,7,North America,Debit Card,4.9,376,681.75,4772.26
38530,2022-01-14,6606,Electronics,378.37,25,4,Europe,Credit Card,1.4,1976,283.78,1135.11
38531,2022-07-27,4902,Fashion,979.78,20,6,Asia,Wallet,4.4,1737,783.82,4702.94
38532,2022-10-16,7660,Fashion,789.04,15,4,Middle East,UPI,1.4,1787,670.68,2682.74
38533,2022-09-12,9085,Sports,825.44,15,1,North America,Credit Card,1.0,213,701.62,701.62
38534,2023-06-23,3412,Beauty,592.26,20,1,North America,UPI,1.2,940,473.81,473.81
38535,2022-08-14,1023,Books,288.03,30,8,Middle East,Wallet,1.6,1095,201.62,1612.97
38536,2023-11-19,7624,Electronics,408.45,25,9,North America,Cash,3.9,1311,306.34,2757.04
38537,2022-03-02,8958,Electronics,621.74,20,6,North America,UPI,3.0,493,497.39,2984.35
38538,2022-01-29,2741,Home & Garden,886.28,20,6,Europe,Wallet,2.6,154,709.02,4254.14
38539,2022-01-31,4160,Beauty,729.38,30,8,Middle East,PayPal,3.5,964,510.57,4084.53
38540,2023-08-18,4371,Fashion,366.56,20,3,Europe,Debit Card,4.6,618,293.25,879.74
38541,2022-03-23,4351,Beauty,265.25,20,2,Middle East,Cash,2.4,812,212.2,424.4
38542,2022-10-26,1460,Electronics,637.31,10,7,North America,Wallet,1.6,1290,573.58,4015.05
38543,2022-08-17,3117,Beauty,90.04,30,3,Asia,UPI,4.3,441,63.03,189.08
38544,2022-11-17,7356,Home & Garden,380.85,10,1,Europe,Debit Card,2.6,856,342.77,342.77
38545,2022-06-11,2606,Fashion,258.14,10,1,Middle East,Cash,4.0,651,232.33,232.33
38546,2023-09-22,1071,Fashion,871.52,10,3,North America,Credit Card,1.5,1565,784.37,2353.1
38547,2022-11-11,7351,Home & Garden,659.72,30,1,Asia,PayPal,3.3,1711,461.8,461.8
38548,2023-09-26,1706,Books,129.75,20,2,Middle East,Cash,3.3,1516,103.8,207.6
38549,2022-08-20,2928,Books,516.04,0,2,Middle East,Cash,5.0,1263,516.04,1032.08
38550,2022-01-19,3798,Home & Garden,791.36,25,4,Europe,Debit Card,3.4,1760,593.52,2374.08
38551,2023-05-19,9345,Books,118.68,0,3,Asia,PayPal,4.1,1744,118.68,356.04
38552,2023-12-10,1029,Fashion,576.27,30,7,Europe,Credit Card,3.9,702,403.39,2823.72
38553,2022-10-12,6071,Electronics,760.36,25,9,Europe,Wallet,4.5,515,570.27,5132.43
38554,2022-04-19,4311,Books,216.82,20,1,Middle East,PayPal,4.6,1365,173.46,173.46
